"CSV file for plotted parameters
Date: Fri Aug 18 12:55:26 2023
For EdSimObjectWrapper named 'Scene'

"
"Simulation Time (sec)","Motorcycle.Assembly.Body.Outputs.World Transform Position (x)","Motorcycle.Assembly.Body.Outputs.World Transform Position (y)","Motorcycle.Assembly.Body.Outputs.World Transform Position (z)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (x)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (y)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (z)","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (x) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (y) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (z) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (x) ( rad/s² )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (y) ( rad/s² )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (z) ( rad/s² )","Motorcycle.Assembly.Fly wheel [H] Body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Velocity ( rad/s )","Motorcycle.Assembly.Fly wheel [H] Body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Control Force ( N.m )","Motorcycle.Assembly.Rear wheel [H] Body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Velocity ( rad/s )"
19.25000000,-0.37900026,-36.74778547,-0.17797851,-0.60555565,-1.95205164,-19.01341908,0.04672159,0.00225768,0.12708508,-18.26934049,9.39423637,5.74688655,-12.71158512,56.23751205,6.65400240
19.26666667,-0.39104652,-36.78417143,-0.17300190,-0.90746461,-1.82627513,-18.88576631,-0.32056490,0.13346549,0.13185452,-22.03719615,7.87246335,0.28617035,-12.38988648,42.71322372,6.64459081
19.28333333,-0.40110727,-36.81716877,-0.17314795,-0.84754769,-1.96660079,-18.83150997,0.06086456,-0.14606178,0.05902983,22.88580288,-16.77163045,-4.36934369,-12.29470139,31.77193039,6.63415749
19.30000000,-0.41199380,-36.84987659,-0.17604942,-0.75944261,-2.02576063,-18.78392155,0.09052754,-0.06124754,0.05066810,1.77975615,5.08881864,-0.50169226,-11.75444521,60.68983691,6.62576532
19.31666667,-0.42233591,-36.87897127,-0.18353806,-0.18869170,-2.18792711,-18.74608095,0.59623174,-0.16948757,0.04100371,30.34224569,-6.49441357,-0.57985632,-11.28803741,54.67119683,6.61647341
19.33333333,-0.43388474,-36.91526991,-0.18076463,-0.40915521,-2.13260592,-18.65396239,-0.23450506,0.05843438,0.09609428,-49.84412379,13.67558409,3.30547224,-10.86462325,63.77202130,6.60771413
19.35000000,-0.44578579,-36.95175572,-0.18023553,-0.64685057,-2.03228338,-18.55710303,-0.25259962,0.10598720,0.10039154,-1.08568127,2.85311401,0.25789068,-10.49001308,45.18685161,6.59771754
19.36666667,-0.45677664,-36.98424008,-0.16395735,-1.39671018,-1.87525669,-18.55946458,-0.78516635,0.16436892,-0.00540355,-31.95398490,3.50291294,-6.34764045,-10.29100826,42.14862255,6.58738041
19.38333333,-0.46755569,-37.01629437,-0.14439868,-2.16500745,-1.73354661,-18.54975174,-0.80487888,0.14864382,0.00554960,-1.18324887,-0.94507396,0.65758824,-10.00885242,40.92249788,6.57797333
19.40000000,-0.47817748,-37.04802531,-0.12577116,-2.89706871,-1.60957119,-18.53553850,-0.76704663,0.13035800,0.00913006,2.26930881,-1.09915018,0.21542826,-9.66404282,47.24448701,6.56877801
19.41666667,-0.48948677,-37.07940622,-0.10982727,-3.60390025,-1.41448014,-18.52378616,-0.74051628,0.20466907,0.00069896,1.59123749,4.45678522,-0.50525127,-9.18873039,53.44231575,6.55973810
19.43333333,-0.50142285,-37.11045827,-0.09656747,-4.28752688,-1.15408388,-18.51403326,-0.71611980,0.27274421,-0.00857749,1.46356558,4.08384028,-0.55628507,-8.75229463,49.08529369,6.54996709
19.45000000,-0.51231930,-37.13732976,-0.08900362,-4.45643122,-1.03512575,-18.51851913,-0.17678641,0.12385217,-0.01417942,32.36014699,-8.93310846,-0.33613914,-8.40449547,42.89306099,6.53956322
19.46666667,-0.52394886,-37.16394357,-0.08419381,-4.60034285,-0.84361178,-18.52885011,-0.15052640,0.19907291,-0.02661763,1.57562743,4.51331004,-0.74631279,-7.92102499,54.34303517,6.53023847
19.48333333,-0.53438794,-37.19539620,-0.06735832,-5.60760082,-0.54531052,-18.42060166,-1.05616931,0.32122972,0.08511057,-54.33850131,7.32955486,6.70364482,-7.77698088,43.41518755,6.52018229
19.50000000,-0.54353331,-37.22359644,-0.05277290,-6.14242444,-0.46365118,-18.34604454,-0.56075326,0.09305609,0.06891014,29.72443557,-13.69211862,-0.97022539,-7.58019504,34.46385469,6.51133138
19.51666667,-0.55247134,-37.25180363,-0.04065633,-6.57969081,-0.48716073,-18.33712745,-0.45798175,-0.02343308,0.01200782,6.16604460,-6.99019395,-3.41363405,-7.21825193,58.55641412,6.50377970
19.53333333,-0.56241469,-37.27964167,-0.03128811,-6.98343934,-0.41097835,-18.33619715,-0.42281204,0.07933504,-0.00845320,2.10997838,6.16530733,-1.22734252,-6.55727887,74.25956532,6.49641170
19.55000000,-0.57197472,-37.30985806,-0.01741257,-7.80140090,-0.25823608,-18.27053065,-0.85696834,0.16747082,0.04761345,-26.04945883,5.28788932,3.36409902,-6.11073591,68.15418293,6.48793505
19.56666667,-0.58114998,-37.33898624,-0.00271818,-8.36003488,-0.19529228,-18.20750696,-0.58526122,0.07453759,0.05607719,16.30169202,-5.57835203,0.50922350,-5.63211370,65.07434270,6.47984572
19.58333333,-0.58997549,-37.36839868,0.00977216,-8.82853931,-0.28656817,-18.23825836,-0.49048117,-0.09932311,-0.01755722,5.68648791,-10.43272016,-4.41741719,-5.17625031,78.18023429,6.47210349
19.60000000,-0.60019656,-37.39732055,0.01949014,-9.25173417,-0.24000218,-18.28074580,-0.44296413,0.04116725,-0.05160181,2.85074527,8.42824431,-2.04214081,-4.26714447,102.10166126,6.46475140
19.61666667,-0.60999970,-37.42860347,0.03485167,-10.14498371,-0.09458838,-18.24354131,-0.93552195,0.15666556,0.01275087,-29.55358413,6.92949774,3.86127244,-3.62132188,94.49008138,6.45589163
19.63333333,-0.61874897,-37.45820727,0.04629640,-10.59987874,-0.23034008,-18.32377713,-0.47612642,-0.15496400,-0.05705441,27.56268000,-18.70109635,-4.18641666,-3.08683025,90.48409971,6.44743756
19.65000000,-0.62926751,-37.48720659,0.05493288,-10.99771419,-0.19161983,-18.41928057,-0.41624392,0.02109173,-0.10583649,3.59267722,10.56211652,-2.92631267,-1.93807509,129.00689616,6.44014762
19.66666667,-0.64141042,-37.51564196,0.06076109,-11.34236784,0.00751347,-18.52863640,-0.36073600,0.18239741,-0.15274503,3.33040403,9.67802620,-2.81449506,-0.88149976,118.65172174,6.43094745
19.68333333,-0.65078250,-37.54533829,0.07436065,-11.75571742,0.06781081,-18.46819602,-0.43281699,0.07453664,0.04936997,-4.32462391,-6.47118743,12.12646852,-0.26652173,104.55954646,6.42014259
19.70000000,-0.66173876,-37.57447954,0.08515609,-12.11689635,0.28507659,-18.42114551,-0.37807348,0.23279159,0.00114896,3.28448834,9.49489970,-2.89294895,0.77780300,117.34980913,6.41221658
19.71666667,-0.67407564,-37.60313356,0.09316602,-12.43282353,0.63934892,-18.38602047,-0.33054038,0.37033213,-0.04293296,2.85214463,8.25282396,-2.64504926,1.68809916,102.27917030,6.40260747
19.73333333,-0.68753756,-37.63138155,0.09842015,-12.71184978,1.10588431,-18.36086135,-0.29179274,0.48257487,-0.08063285,2.32536626,6.73560764,-2.26250697,2.43450571,83.88644128,6.39160830
19.75000000,-0.69983673,-37.65771823,0.09893538,-12.55701206,1.30248698,-18.44739730,0.16024107,0.18107956,-0.13343892,27.12289312,-18.08816853,-3.16919587,2.78078094,63.54200605,6.37965081
19.76666667,-0.70926661,-37.68903396,0.11116709,-13.27004982,1.47908366,-18.34897285,-0.74418897,0.20328297,0.05910531,-54.26581681,1.33226373,11.55261759,3.09269847,83.37347186,6.36891946
19.78333333,-0.71797467,-37.71820357,0.12279243,-13.80171671,1.57728053,-18.27446051,-0.55467912,0.11823219,0.05176682,11.37025348,-5.10408599,-0.43928046,3.69273575,83.17211517,6.36110837
19.80000000,-0.72775787,-37.74763443,0.13262217,-14.12378096,1.67307773,-18.24719567,-0.33645505,0.10424109,0.00349094,13.09323606,-0.84013008,-2.89598005,4.46375749,94.88415261,6.35399097
19.81666667,-0.73843592,-37.77722551,0.14032299,-14.35445146,1.78237705,-18.27687790,-0.24249467,0.10329961,-0.05826770,5.63760958,-0.05652764,-3.70547694,5.23093652,97.52651770,6.34570156
19.83333333,-0.74994093,-37.80498828,0.14366206,-14.29181467,1.94272473,-18.32867446,0.06383011,0.14928453,-0.09406814,18.37951849,2.75916703,-2.14809946,6.10626322,98.13659268,6.33645520
19.85000000,-0.76267968,-37.83233990,0.14423128,-14.18900733,2.22420653,-18.39344355,0.10519352,0.26903589,-0.13820856,2.48180282,7.18508286,-2.64842575,6.90969251,90.25638649,6.32635157
19.86666667,-0.77639485,-37.85935690,0.14205782,-14.05393578,2.60158237,-18.46908725,0.13811112,0.36393541,-0.17316928,1.97504908,5.69397081,-2.09765462,7.54704597,71.60955123,6.31502095
19.88333333,-0.78563231,-37.89161376,0.14997176,-14.73561926,2.80586408,-18.32931171,-0.70695157,0.24355664,0.08843846,-50.70377589,-7.22272817,15.69642783,7.48950067,51.87385539,6.30291377
19.90000000,-0.79419946,-37.92186170,0.15740590,-14.89284741,2.82439267,-18.24360472,-0.16024086,0.04167880,0.08170299,32.80249689,-12.11319002,-0.40326371,7.94294029,62.57901602,6.29533055
19.91666667,-0.80275059,-37.95231254,0.16489393,-15.03110836,2.84032147,-18.15978272,-0.14044904,0.03874980,0.08039214,1.18750561,-0.17576970,-0.07861505,8.55817794,82.38082246,6.28836780
19.93333333,-0.81243747,-37.98238404,0.16962140,-15.13295617,2.96807358,-18.08810360,-0.10285161,0.14867973,0.03757334,2.25584383,6.59577431,-2.56910168,9.30063754,83.42566998,6.28135157
19.95000000,-0.82310084,-38.01213016,0.17159742,-15.20376902,3.19197292,-18.02704130,-0.07071916,0.24300555,0.00027771,1.92797082,5.65959096,-2.23775145,9.93838529,71.65695583,6.27309713
19.96666667,-0.83455070,-38.04161266,0.17083538,-15.24972700,3.49344991,-17.97477078,-0.04493532,0.31897458,-0.03019076,1.54709467,4.55823511,-1.82816406,10.45308179,57.83984059,6.26382644
19.98333333,-0.84372289,-38.07536488,0.18045190,-16.07807537,3.78052647,-17.76620325,-0.85358671,0.34831488,0.12871077,-48.51897512,1.76054934,9.53399162,10.50429048,42.78796115,6.25383814
20.00000000,-0.85200246,-38.10645125,0.18463337,-16.07936831,3.74872553,-17.68300554,0.00436643,-0.00792143,0.09275888,51.47725589,-21.37427251,-2.15585109,10.73870574,38.64549623,6.24616194
20.01666667,-0.86102690,-38.13738070,0.18618573,-16.04888490,3.76695952,-17.63068817,0.03551285,0.03347657,0.04725044,1.86878211,2.48387542,-2.73050432,11.32736841,71.23625639,6.23936531
20.03333333,-0.86906127,-38.16797128,0.19235744,-16.17030503,3.77393453,-17.53861879,-0.12081067,0.03371226,0.09040166,-9.37941116,0.01414212,2.58907299,11.75980948,66.27364754,6.23174456
20.05000000,-0.87731589,-38.19564956,0.19405022,-15.63772901,3.69955909,-17.49112753,0.56095339,-0.06130558,0.06907042,40.90584345,-5.70108784,-1.27985264,12.38360013,67.30079273,6.22511040
20.06666667,-0.88561173,-38.22196546,0.19255975,-14.80827642,3.56473349,-17.47905123,0.86940147,-0.13292209,0.04925138,18.50704113,-4.29639604,-1.18929409,12.95740700,73.00226897,6.21819804
20.08333333,-0.89489591,-38.24781125,0.18842143,-13.94855351,3.53106944,-17.47440137,0.90060102,-0.03294214,0.01346207,1.87258011,6.00089405,-2.14822042,13.62400115,74.97937071,6.21117903
20.10000000,-0.90495570,-38.27325741,0.18165181,-13.06533580,3.57718147,-17.47515645,0.92485435,0.04676897,-0.01204589,1.45633700,4.78689966,-1.53276706,14.15022240,59.18999188,6.20313363
20.11666667,-0.91250165,-38.30361669,0.18386083,-12.89666882,3.58965316,-17.30725316,0.18761707,0.05214522,0.16806594,-44.23277578,0.32849909,10.80339422,14.20945237,42.57289074,6.19440550
20.13333333,-0.91888454,-38.33053946,0.18089185,-12.12612851,3.39637354,-17.19165516,0.81428232,-0.17142107,0.16180810,37.59989014,-13.41395702,-0.37543101,14.47794077,39.16016292,6.18821015
20.15000000,-0.92581323,-38.35906981,0.18334106,-11.56448785,3.22027383,-17.10660857,0.59328776,-0.16223383,0.12487344,-13.25976437,0.55141049,-2.21497294,14.85504322,57.23473067,6.18313396
20.16666667,-0.93349306,-38.38729287,0.18312056,-10.98091975,3.12056984,-17.02759827,0.61568683,-0.08624679,0.10142934,1.34379748,4.55894735,-1.40600649,15.35262428,55.90012108,6.17742827
20.18333333,-0.94180673,-38.41524994,0.18023444,-10.37934312,3.08540188,-16.95347573,0.63417115,-0.02182586,0.08299003,1.10916513,3.86578728,-1.10619886,15.77203781,47.11017321,6.17090896
20.20000000,-0.94864072,-38.44414750,0.18363299,-9.77483764,2.87814298,-16.88860630,0.63656956,-0.20182367,0.10476945,0.14418541,-10.79865111,1.30653393,15.87365449,36.85126593,6.16375878
20.21666667,-0.95618143,-38.47274701,0.18438071,-9.15022217,2.74354370,-16.82861797,0.65717603,-0.12871949,0.08506363,1.23618990,4.38575833,-1.18162870,16.34669335,53.11052104,6.15809836
20.23333333,-0.96432622,-38.50108479,0.18248064,-8.50892543,2.67109511,-16.77256817,0.67433664,-0.06596982,0.06958069,1.02971507,3.76537245,-0.92872166,16.75012560,45.27282557,6.15167291
20.25000000,-0.97295121,-38.52920247,0.17793677,-7.85484977,2.64846262,-16.71921268,0.68753921,-0.01551636,0.05861875,0.79243119,3.02835865,-0.65783745,17.07280158,36.20078391,6.14462331
20.26666667,-0.98192125,-38.55714417,0.17075266,-7.19212984,2.66227846,-16.66719217,0.69652241,0.02146848,0.05205476,0.53940107,2.22084856,-0.39423311,17.30804636,26.38142319,6.13709711
20.28333333,-0.98931412,-38.58087092,0.15891205,-5.88467771,2.44066558,-16.65172552,1.36987998,-0.22872551,0.04250217,40.40194234,-15.00944430,-0.57371550,17.38351687,16.35902852,6.12926411
20.30000000,-0.99598087,-38.61079780,0.15622588,-5.31051135,2.27000971,-16.53814291,0.60615317,-0.16626679,0.13570847,-45.82167829,3.75481063,5.59140535,17.45825450,32.35495384,6.12303428
20.31666667,-1.00243928,-38.64019262,0.15200474,-4.57065845,2.04248108,-16.44274709,0.77852959,-0.22878629,0.11997776,10.34243039,-3.75145406,-0.94315748,17.64409791,26.22439699,6.11753089
20.33333333,-1.00943868,-38.67228204,0.15068596,-4.15708882,1.91835528,-16.31674458,0.43764867,-0.11957352,0.14137928,-20.45309012,6.55220541,1.28515812,17.89555997,32.70989459,6.11219222
20.35000000,-1.01521964,-38.70153051,0.14520006,-3.33228698,1.62683288,-16.20490848,0.86735099,-0.29698709,0.13674796,25.78203267,-10.64498902,-0.27751417,18.01851389,23.33285975,6.10627829
20.36666667,-1.02152120,-38.73049434,0.13714827,-2.49415457,1.39238847,-16.09333991,0.88076667,-0.23925854,0.12912171,0.80434725,3.46203901,-0.45585307,18.38143891,40.67437236,6.10157661
20.38333333,-1.02866754,-38.76459819,0.13616350,-2.24558822,1.30427715,-15.94433616,0.26396952,-0.08574070,0.15967527,-37.00803339,9.21067762,1.83452068,18.62186932,35.32243529,6.09629768
20.40000000,-1.03422747,-38.79404679,0.12992746,-1.41784530,1.00638478,-15.82500264,0.86932777,-0.30780174,0.13484909,36.32141796,-13.32377824,-1.48941182,18.74365279,22.98431851,6.09015894
20.41666667,-1.04037038,-38.82320502,0.12113509,-0.57568886,0.77173768,-15.70625653,0.88383209,-0.24352385,0.12859268,0.86959971,3.85472774,-0.37371989,19.14490076,44.97765290,6.08561507
20.43333333,-1.04702219,-38.85210261,0.10978684,0.27829603,0.59271067,-15.58743768,0.89577136,-0.18715479,0.12490532,0.71612925,3.38164965,-0.21995502,19.49556454,39.28360723,6.08043359
20.45000000,-1.05409671,-38.88077176,0.09588407,1.14133830,0.46076366,-15.46766158,0.90492812,-0.13971904,0.12370376,0.54951464,2.84692611,-0.07107341,19.79053164,33.03128383,6.07471969
20.46666667,-1.05974634,-38.90989111,0.08740971,1.96243447,0.20095557,-15.35566476,0.86052541,-0.27514910,0.10987060,-2.66380377,-8.12395155,-0.82913054,19.84254170,25.97252959,6.06860385
20.48333333,-1.06565523,-38.94110292,0.07945874,2.58078913,-0.00611823,-15.22411213,0.64777273,-0.22213816,0.12905873,-12.76555492,3.17944775,1.15242921,20.13218972,39.28429294,6.06392061
20.50000000,-1.07205053,-38.97213379,0.06889725,3.20995523,-0.16132002,-15.09339790,0.65866051,-0.16923454,0.12849983,0.65298412,3.17342479,-0.03281721,20.46019100,36.75118590,6.05895205
20.51666667,-1.07829425,-39.00620574,0.05977741,3.56129366,-0.28236185,-14.92598078,0.36724154,-0.13688714,0.16752618,-17.48523411,1.94073014,2.34220851,20.66261461,32.68461886,6.05347067
20.53333333,-1.08350419,-39.03534541,0.04574115,4.46094273,-0.54907743,-14.79468653,0.94111060,-0.28823984,0.11761463,34.43201064,-9.08142066,-2.99441417,20.89398655,31.66937147,6.04816034
20.55000000,-1.08877653,-39.06481858,0.03826429,5.16131262,-0.76662776,-14.67407274,0.73197431,-0.23760967,0.10674646,-12.54861425,3.03644309,-0.65078570,21.23719415,46.62777371,6.04386882
20.56666667,-1.09415560,-39.09333625,0.02789540,5.96300760,-0.97870596,-14.55858102,0.83768978,-0.23276500,0.09883414,6.34264446,0.28978994,-0.47404308,21.59452958,43.86497452,6.03948630
20.58333333,-1.10011400,-39.12163438,0.01497883,6.77628781,-1.12756472,-14.44241789,0.84942846,-0.16841698,0.10358107,0.70415239,3.86041038,0.28561546,21.99371907,44.74748503,6.03496223
20.60000000,-1.10656215,-39.14974448,-0.00048505,7.59835867,-1.22219283,-14.32488650,0.85834648,-0.11371220,0.10968870,0.53524428,3.28321011,0.36725201,22.33439313,38.17881723,6.02983271
20.61666667,-1.11339609,-39.17770066,-0.01849585,8.42621222,-1.27288052,-14.20513958,0.86419568,-0.07003705,0.11674757,0.35135493,2.62261961,0.42437701,22.60839179,30.70034290,6.02421058
20.63333333,-1.11819040,-39.20592545,-0.02808590,9.12395881,-1.46415185,-14.07764921,0.72748899,-0.21831719,0.10135111,-8.20183620,-8.89375011,-0.92284906,22.60124262,22.69781213,6.01825049
20.65000000,-1.12385256,-39.23317742,-0.04082231,9.89818392,-1.59594560,-13.97359502,0.80785655,-0.15411684,0.08462458,4.82185942,3.85141395,-1.00302110,22.95516878,36.96487059,4.12728715
20.66666667,-1.13103721,-39.25855283,-0.05670648,10.78372247,-1.65088820,-13.93823483,0.92628466,-0.06324609,0.02608530,7.10586784,5.45318788,-3.51170258,23.28784833,30.49752805,4.17304709
20.68333333,-1.13806506,-39.28392022,-0.07511383,11.66596302,-1.69367060,-13.88132609,0.92214090,-0.05554089,0.04970922,-0.24774648,0.46652612,1.41813057,23.43181436,17.72420126,4.21119800
20.70000000,-1.14351136,-39.31668433,-0.08906991,11.97766357,-1.78534645,-13.73521546,0.32176721,-0.12529840,0.13002456,-36.02153344,-4.18105859,4.81986145,23.32945641,11.85553438,4.24300373
20.71666667,-1.14787244,-39.34322762,-0.09823317,12.55524388,-1.92687783,-13.61407898,0.60073141,-0.17176534,0.09240444,16.73778474,-2.78816486,-2.25708182,23.48904690,19.66499757,4.26950047
20.73333333,-1.15168701,-39.36619169,-0.11137627,13.36594477,-2.07925772,-13.47176767,0.84375407,-0.18891189,0.10935480,14.58127301,-1.02903461,1.01735133,23.72000695,25.10254250,4.29157397
20.75000000,-1.15832924,-39.39111378,-0.12086793,13.94875915,-2.11525103,-13.48404966,0.61079245,-0.03359171,-0.02138939,-13.97763638,9.31972650,-7.84377323,23.97934224,26.25796324,2.91274989
20.76666667,-1.16264398,-39.41912420,-0.13057271,14.30607738,-2.25414216,-13.39095986,0.37046636,-0.16482407,0.05896602,-14.41929274,-7.87263310,4.82150442,23.88974034,9.26948842,2.96135560
20.78333333,-1.16610019,-39.44146992,-0.14495188,15.03375211,-2.40605018,-13.25613792,0.75627827,-0.18961870,0.09618403,23.14861608,-1.48802490,2.23312585,24.13943139,23.63840340,3.00185501
20.80000000,-1.16491272,-39.46585596,-0.13413979,14.50519011,-2.55013977,-12.92947032,-0.56829795,-0.23303176,0.29200818,-79.47460972,-2.60477599,11.75002655,24.04350404,26.49469170,3.03553501
20.81666667,-1.17033825,-39.49058067,-0.12189742,13.81707389,-2.29586843,-12.84052073,-0.72453029,0.23541388,0.15538087,-9.37434337,28.10327113,-8.19780920,24.72914877,42.32348407,3.06372513
20.83333333,-1.17435936,-39.50958929,-0.11090557,13.31745168,-2.23826989,-12.86389077,-0.52223501,0.06437067,-0.00962197,12.13822992,-10.26099562,-9.89931993,24.57947820,0.99687339,3.08716574
20.85000000,-1.18009353,-39.52586504,-0.10178706,12.92771650,-2.06511854,-12.94432743,-0.40496679,0.19569943,-0.04080887,7.03599129,7.87923460,-1.87132698,24.85494430,17.83601955,2.69878822
20.86666667,-1.18386090,-39.54305459,-0.09369349,12.41887706,-1.99736085,-12.95434435,-0.53248355,0.07152712,0.00533939,-7.65084527,-7.44975437,2.76887663,24.74341612,3.38573693,2.72478525
20.88333333,-1.18674542,-39.55845917,-0.08707322,12.09510062,-1.99602959,-12.93803866,-0.33965283,-0.00226052,0.01697190,11.56974503,-4.42771719,0.69787978,24.83766630,15.88339509,2.74644037
20.90000000,-1.18904208,-39.57397177,-0.08100909,11.79038317,-2.03293538,-12.89126567,-0.32082111,-0.04794066,0.03989330,1.12985169,-2.74108290,1.37526050,24.98981343,25.08322131,2.76448495
20.91666667,-1.19115711,-39.58985144,-0.07371835,11.39842282,-2.08263162,-12.83657237,-0.41251644,-0.06248376,0.04561042,-5.50177594,-0.87293675,0.34301096,25.20250769,33.11595217,2.77952145
20.93333333,-1.19375602,-39.60557985,-0.06912234,11.01933373,-2.08191204,-12.78465703,-0.39895649,-0.00982180,0.05343996,0.81347971,3.15897461,0.46973752,25.55338582,39.82953259,2.79205832
20.95000000,-1.19344177,-39.62089399,-0.06348704,10.63492675,-2.21788465,-12.59800213,-0.40988217,-0.17654712,0.16510274,-0.65562496,-10.00398486,6.69977832,25.70444412,39.17235708,3.12112261
20.96666667,-1.19353449,-39.63687584,-0.05671214,10.25032538,-2.42318104,-12.49518773,-0.40711250,-0.23092417,0.06683069,0.16606018,-3.26383379,-5.89631941,26.10157016,62.86505922,3.12224157
20.98333333,-1.19476811,-39.65257652,-0.05262037,9.89049450,-2.51951694,-12.40445540,-0.38091086,-0.11592731,0.07582379,1.57201912,6.89857246,0.53951308,26.80230685,78.52009815,3.12319588
21.00000000,-1.19507224,-39.66973951,-0.04537491,9.47792061,-2.67614659,-12.24668345,-0.43953438,-0.18944927,0.13510558,-3.51750301,-4.41207930,3.55690880,27.29542900,76.20971331,3.12395436
21.01666667,-1.19673222,-39.68656837,-0.04081988,9.09413929,-2.70376768,-12.10353859,-0.40892970,-0.05270761,0.14310639,1.83614962,8.20308898,0.48006720,28.12496726,92.92918586,3.12461778
21.03333333,-1.19693689,-39.70341497,-0.03345434,8.68743265,-2.87051124,-11.94456561,-0.43399662,-0.19821445,0.13729490,-1.50410108,-8.73109803,-0.34856339,28.62492154,87.04559120,3.12514026
21.05000000,-1.19735842,-39.72034839,-0.02858341,8.28226149,-2.94023061,-11.73793493,-0.43526145,-0.10409683,0.20296772,-0.07600275,5.64567613,3.94041287,29.54448383,110.26550009,3.79012271
21.06666667,-1.19571683,-39.73904101,-0.02040333,7.82232882,-3.23641414,-11.53481730,-0.49309832,-0.33685701,0.16685542,-3.47031073,-13.96669330,-2.16654238,30.11958077,110.10836468,3.77462727
21.08333333,-1.19531266,-39.75827323,-0.01288134,7.26974532,-3.39188761,-11.33233818,-0.59092104,-0.18920057,0.18846779,-5.86943028,8.85694652,1.29677251,31.32897892,145.89469614,3.76179640
21.10000000,-1.19718039,-39.77697855,-0.00808292,6.75978162,-3.33938019,-11.15999358,-0.54462778,0.03257115,0.18553472,2.77732813,13.30343801,-0.17563636,32.63157192,145.28263235,3.75108748
21.11666667,-1.19655574,-39.79657329,0.00038959,6.29156041,-3.52254591,-10.95063045,-0.50344001,-0.21544052,0.19563538,2.47122077,-14.88142832,0.60653046,33.37183056,130.95606396,3.74212581
21.13333333,-1.19610394,-39.81684403,0.01032409,5.76633256,-3.71810002,-10.76979680,-0.56197392,-0.22350163,0.16643742,-3.51216401,-0.48572921,-1.75160461,34.57064874,164.51611770,3.73468035
21.15000000,-1.19746913,-39.83644156,0.01756241,5.37716083,-3.79991027,-10.65914452,-0.41513624,-0.09649322,0.10676142,8.81007364,7.61785390,-3.58019703,36.03897607,178.23859070,3.72850017
21.16666667,-1.19965332,-39.85670458,0.02293851,4.93357965,-3.70146747,-10.49103807,-0.47603241,0.08688761,0.18421675,-3.65385097,11.00203624,4.64748292,37.51830258,175.63651941,6.38169954
21.18333333,-1.19290358,-39.88019005,0.03141177,4.38048987,-4.23816294,-10.10346024,-0.60728672,-0.59304521,0.35793163,-7.87518292,-40.79605901,10.42332265,38.05201911,162.63755177,6.30831383
21.20000000,-1.18835401,-39.90396710,0.03985564,4.02282966,-4.51801178,-9.62876861,-0.41248522,-0.32858288,0.47284338,11.68844889,15.86204237,6.89508810,40.18491272,246.56710604,6.25492196
21.21666667,-1.18787833,-39.92705597,0.04545623,3.71884657,-4.43876393,-9.21703036,-0.35199611,0.05378014,0.43447722,3.62940898,22.93933547,-2.30171527,42.34990918,240.16767232,6.20919034
21.23333333,-1.18593405,-39.95277126,0.05478049,3.03545302,-4.37580024,-8.71807229,-0.75579598,0.03513173,0.52394550,-24.22769209,-1.11915787,5.36858361,43.83771570,210.91874229,6.16756455
21.25000000,-1.18467689,-39.97816890,0.06214097,2.70137485,-4.47788392,-8.42775465,-0.37331112,-0.12193629,0.29738408,22.94980264,-9.42653528,-13.59070329,45.34755230,218.69791371,6.13473174
21.26666667,-1.18736522,-40.00300761,0.06661036,2.41259127,-4.22517126,-8.19442993,-0.32095176,0.25350733,0.25519701,3.14161457,22.52573948,-2.53086871,47.51538507,241.42294939,6.10678054
21.28333333,-1.19347047,-40.02738081,0.06821766,2.16112238,-3.66871603,-8.01405404,-0.27633712,0.57473516,0.21154400,2.67725932,19.27445538,-2.61894901,49.36485427,205.85834294,6.07955387
21.30000000,-1.19388448,-40.05641363,0.07855437,1.21814500,-3.41564820,-7.63783388,-1.01181970,0.25330446,0.40087222,-44.12783921,-19.28356439,11.35949714,50.16586674,164.14629089,6.05351381
21.31666667,-1.19376838,-40.08445819,0.08781786,0.57369269,-3.41261883,-7.46220183,-0.68582135,0.00030125,0.18362318,19.56133037,-15.17825018,-13.03038932,51.36575138,190.91705909,6.03665879
21.33333333,-1.19666846,-40.11256235,0.09464682,0.00349967,-3.21833614,-7.40860868,-0.60034990,0.20316839,0.05705301,5.12823687,12.17051340,-7.59301306,53.19897409,218.75552008,6.02299764
21.35000000,-1.19713043,-40.14351516,0.10531565,-0.68339337,-3.16711449,-7.26426285,-0.72773102,0.05453401,0.15060400,-7.64263949,-8.91689927,5.61322351,54.52010189,200.33771633,6.00862692
21.36666667,-1.20143053,-40.17383325,0.11307021,-1.32340486,-2.79443306,-7.19908125,-0.67376551,0.39140695,0.06132134,3.23790748,20.21140991,-5.35578752,56.47380549,217.49568536,5.99862640
