"CSV file for plotted parameters
Date: Fri Aug 18 13:05:01 2023
For EdSimObjectWrapper named 'Scene'

"
"Simulation Time (sec)","Motorcycle.Assembly.Body.Outputs.World Transform Position (x)","Motorcycle.Assembly.Body.Outputs.World Transform Position (y)","Motorcycle.Assembly.Body.Outputs.World Transform Position (z)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (x)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (y)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (z)","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (x) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (y) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (z) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (x) ( rad/s² )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (y) ( rad/s² )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (z) ( rad/s² )","Motorcycle.Assembly.Fly wheel [H] Body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Velocity ( rad/s )","Motorcycle.Assembly.Fly wheel [H] Body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Control Force ( N.m )","Motorcycle.Assembly.Rear wheel [H] Body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Velocity ( rad/s )"
27.23333333,0.73829864,-49.82806825,0.11298668,-2.00946272,8.45879275,11.58343663,0.85522266,0.50362223,-0.23089296,19.81803545,7.58511742,2.62278551,-5.70447215,-324.30437359,6.34418197
27.25000000,0.74560476,-49.85201889,0.10278975,-1.06289869,8.45917688,11.40924404,0.96440542,-0.00443493,-0.18037752,6.54838057,-30.47545549,3.02851596,-8.82787320,-350.94735326,6.34255320
27.26666667,0.75723389,-49.87495915,0.08940201,-0.03251737,8.03265054,11.26242825,1.05695674,-0.44809696,-0.14788130,5.55392538,-26.62429014,1.95048754,-11.54954460,-305.81937053,6.33553272
27.28333333,0.76024223,-49.90537469,0.08342299,0.32276531,8.07912479,10.81200926,0.30594883,0.04985028,-0.46689881,-45.05883903,29.86089867,-19.13769396,-12.78871366,-251.21993856,6.32495277
27.30000000,0.76297784,-49.93416511,0.07845906,0.99264845,8.41176883,10.59045727,0.66822382,0.35095812,-0.22559814,21.73587991,18.06693645,14.47738456,-14.76240750,-297.91707608,6.32304137
27.31666667,0.77043662,-49.96198715,0.07022226,1.74821543,8.27532951,10.39728425,0.76187279,-0.13805202,-0.20351051,5.61785914,-29.33718444,1.32413833,-17.75063666,-335.77764392,6.32110356
27.33333333,0.78198848,-49.98898757,0.05885742,2.57273871,7.73436290,10.23110500,0.83919783,-0.55960389,-0.19356275,4.63993461,-25.29708843,0.59699050,-20.32517696,-289.32051006,6.31400338
27.35000000,0.79687923,-50.01533272,0.04459203,3.44860511,6.86563206,10.08991790,0.89840035,-0.90078257,-0.19423410,3.55238401,-20.48137283,-0.03885594,-22.41127849,-234.50705549,6.30278455
27.36666667,0.79980237,-50.04635190,0.03743415,4.04323549,7.11365707,9.91896650,0.60090911,0.27078605,-0.16034186,-17.85042918,70.27775567,2.03621489,-22.50350288,-174.58693205,6.28965909
27.38333333,0.80668746,-50.07662596,0.02724045,4.70221488,6.96643864,9.77161190,0.67116821,-0.14204215,-0.16445545,4.21502707,-24.76778679,-0.24728831,-25.02602343,-283.60708974,6.28796592
27.40000000,0.81237771,-50.10084290,0.01195524,5.91917295,7.00365963,9.72684799,1.26869472,0.04311775,-0.04272217,35.85184617,11.10657754,7.30388157,-26.73659770,-243.57536197,6.28208321
27.41666667,0.82157567,-50.12426109,-0.00604238,7.18862371,6.68389556,9.69648801,1.32557371,-0.32907160,-0.06958128,3.41426766,-22.34011927,-1.60994100,-29.02180386,-257.13428464,6.27721899
27.43333333,0.82764505,-50.14900019,0.00954556,6.61095220,6.46333450,9.59430011,-0.61718586,-0.21652811,-0.13328541,-116.56289430,6.72670778,-3.82157793,-30.15532119,-210.19821988,6.26920943
27.45000000,0.83418111,-50.17334291,0.02857828,5.75579384,6.09036910,9.44528973,-0.91257675,-0.37159276,-0.19627608,-17.72309452,-9.30510718,-3.78018038,-31.89828967,-220.22102204,6.26414618
27.46666667,0.84244748,-50.19743291,0.04511300,4.92161848,5.50331435,9.28137916,-0.89087482,-0.59621159,-0.22723046,1.30365449,-13.48250783,-1.85961796,-33.64103792,-204.66902466,6.25850159
27.48333333,0.85234199,-50.22144064,0.06003957,4.05671699,4.72896010,9.11553780,-0.92119530,-0.79488229,-0.23591948,-1.81547839,-11.93215315,-0.52362716,-35.12449109,-174.48538687,6.25104926
27.50000000,0.85729416,-50.24263648,0.07192623,3.63026808,4.57329301,9.09114283,-0.44864748,-0.16094116,-0.03633211,28.35934491,38.01709731,11.97332532,-35.59557350,-139.54635008,6.24239380
27.51666667,0.86370684,-50.26285271,0.08135675,3.50094612,4.35776397,9.13238242,-0.13206304,-0.22794226,0.02893489,18.99517688,-4.02055911,3.91589534,-37.14485720,-193.58481555,6.23855036
27.53333333,0.87199625,-50.28257606,0.08799977,3.45882801,3.99081096,9.22189523,-0.03728259,-0.38923830,0.06999211,5.68689359,-9.67792176,2.46345163,-38.67925019,-183.66599447,6.23309789
27.55000000,0.87577827,-50.30504800,0.09997332,2.94674794,3.79283706,9.10857437,-0.54430273,-0.20037980,-0.12979410,-30.42110551,11.33140449,-11.98715337,-39.61129373,-160.08386854,6.22589436
27.56666667,0.88222549,-50.32699492,0.10908934,2.47802232,3.34751424,9.02956735,-0.49599783,-0.46191208,-0.10455174,2.89855567,-15.69281526,1.51408452,-41.17707236,-175.39217879,6.22313839
27.58333333,0.89089807,-50.34849145,0.11539997,2.04604505,2.69877876,8.98236498,-0.45496762,-0.67687813,-0.07613728,2.46290361,-12.90125449,1.70478570,-42.45863565,-143.41998892,6.21749290
27.60000000,0.89803175,-50.36886221,0.11912742,2.00474891,2.37553070,9.07614456,-0.03889779,-0.34176047,0.08608472,24.96624452,20.10190761,9.73371176,-42.98627180,-107.72746645,6.20986737
27.61666667,0.90081673,-50.39266776,0.13027309,1.60269352,2.33145142,9.05414093,-0.42197761,-0.04541228,-0.02446426,-22.98471634,17.78081257,-6.63292571,-43.58308729,-127.52919809,6.20378076
27.63333333,0.90367848,-50.41646708,0.14267797,1.21779049,2.25487039,9.01264219,-0.40480828,-0.07910266,-0.04538320,1.03013918,-2.02128646,-1.25523226,-44.77388647,-155.49963090,6.20208497
27.65000000,0.90815567,-50.44037670,0.15331623,0.80278926,2.00659824,8.98036438,-0.43584430,-0.25935456,-0.03835686,-1.86215097,-10.81514187,0.42147328,-46.09392350,-154.59491540,6.20017005
27.66666667,0.91477417,-50.46383710,0.16112982,0.42586893,1.56579387,8.98168829,-0.39466489,-0.46159842,-0.00356367,2.47104412,-12.13571747,2.08760606,-47.30324143,-135.28815159,6.19643812
27.68333333,0.91782404,-50.48970424,0.17210248,-0.30925235,1.28605991,8.84449870,-0.77339034,-0.29279230,-0.14391930,-22.72275929,10.12611601,-8.42102419,-47.87141004,-107.15006416,6.19065926
27.70000000,0.92065575,-50.51624586,0.18656959,-0.88465573,1.14531351,8.78451181,-0.60389341,-0.14803623,-0.06126526,10.17047880,8.68281486,4.95848849,-48.62820252,-117.90848712,6.18847247
27.71666667,0.92547257,-50.54222299,0.19825374,-1.36516882,0.85679976,8.78142151,-0.50324761,-0.30213706,0.00269645,6.03883959,-9.24645985,3.83744628,-49.76525761,-130.58270425,6.18640301
27.73333333,0.93167208,-50.56766767,0.20760401,-1.58484099,0.51311420,8.84327467,-0.22926513,-0.35812043,0.07401083,16.43936287,-3.36070213,4.27914908,-50.69477996,-111.91815736,6.18221842
27.75000000,0.93943551,-50.59276805,0.21415722,-1.77340100,0.02939112,8.93082863,-0.19702430,-0.50364966,0.10648924,1.93471707,-8.73242961,1.94890058,-51.57491323,-98.41730050,6.17660156
27.76666667,0.94838233,-50.61755530,0.21792022,-1.93365451,-0.55701665,9.04125458,-0.16834801,-0.61002327,0.13543888,1.72105408,-6.38332725,1.73726248,-52.22002436,-72.04081396,6.16944307
27.78333333,0.95088703,-50.64608993,0.22570912,-2.55026465,-0.77119412,8.94331209,-0.64452293,-0.22812752,-0.09370627,-28.56984895,22.91273084,-13.74836616,-52.09291741,-45.25977036,6.16145061
27.80000000,0.95515061,-50.67667908,0.23387805,-2.79531091,-1.02639141,8.91439204,-0.25613635,-0.26836353,-0.01778634,23.30348670,-2.41539984,4.55499613,-52.74999101,-74.85861643,6.15986348
27.81666667,0.96033521,-50.70720494,0.23948332,-2.99362174,-1.33615029,8.92650629,-0.20793164,-0.32332460,0.02904715,2.89244125,-3.29816268,2.81011259,-53.29906003,-65.36249798,6.15637391
27.83333333,0.96644846,-50.73750834,0.24233170,-3.17309006,-1.72148138,8.96107175,-0.18890380,-0.40098748,0.05783641,1.14185738,-4.66025582,1.72749979,-53.76669799,-52.09880433,6.15190381
27.85000000,0.96899986,-50.77038001,0.24750353,-3.68500897,-1.89925996,8.88549608,-0.53357947,-0.19056794,-0.06782654,-20.68027164,12.62459130,-7.53957899,-53.75056083,-34.26613838,6.14658738
27.86666667,0.97157413,-50.80615922,0.25902813,-4.71172026,-2.12444434,8.80261431,-1.07212098,-0.24153314,-0.06924454,-32.31233049,-3.05863400,-0.08510730,-54.08033610,-49.53679872,6.14485083
27.88333333,0.97562527,-50.83729595,0.26524134,-4.92326723,-2.40970282,8.76563681,-0.21999923,-0.30091631,-0.01346850,51.12763448,-3.56475728,3.34632764,-54.59112472,-43.72137692,6.14297521
27.90000000,0.98032909,-50.86833826,0.26878911,-5.11473351,-2.73588962,8.75481431,-0.19999374,-0.34126298,0.01860521,1.20049339,-2.42125956,1.92455850,-54.86680949,-30.96808648,6.13955594
27.91666667,0.98550674,-50.89921504,0.26969316,-5.18973966,-3.07599052,8.76540135,-0.07910808,-0.35371952,0.04301110,7.25333229,-0.74787453,1.46452628,-55.03060543,-17.60790483,6.13546389
27.93333333,0.98787032,-50.93423592,0.27747287,-5.85351964,-3.29592257,8.66500092,-0.68926444,-0.23934590,-0.08232901,-36.60928199,6.86226908,-7.52033024,-54.85303780,-5.83579639,6.13096829
27.95000000,0.98989664,-50.96480676,0.28558189,-6.32405965,-3.56311308,8.53305521,-0.48448163,-0.29285322,-0.10746974,12.28726858,-3.21188592,-1.50834651,-55.01545164,-11.50933662,6.12928167
27.96666667,0.99189173,-50.99560033,0.29169742,-6.65983460,-3.81626827,8.40384723,-0.34291464,-0.27867036,-0.10418671,8.49436458,0.84966208,0.19712757,-55.02436608,-0.38460225,6.12788448
27.98333333,0.99418550,-51.02627931,0.29506753,-6.99132095,-4.06729790,8.30503800,-0.34001803,-0.27328316,-0.07125430,0.17402178,0.32249326,1.97604712,-54.98094009,5.70147214,6.12646630
28.00000000,0.99667527,-51.05684661,0.29566621,-7.31798512,-4.30652080,8.23522765,-0.33674395,-0.25764415,-0.04114156,0.19664505,0.93761897,1.80692571,-54.87704108,12.47387764,6.12469214
28.01666667,1.00001295,-51.08784684,0.29442921,-7.36011925,-4.59053306,8.16965755,-0.03879676,-0.30372524,-0.02990499,17.87700017,-2.76552966,0.67439268,-54.83254967,17.92625762,6.12265887
28.03333333,1.00301876,-51.11891276,0.29048117,-7.41071962,-4.83224760,8.10932679,-0.04779926,-0.25911662,-0.02990521,-0.54010015,2.67643512,0.00004683,-54.55163851,31.79043073,6.11978649
28.05000000,1.00510868,-51.15425053,0.29420172,-8.07757898,-5.06358341,7.99704866,-0.68819124,-0.25583067,-0.08342772,-38.42348252,0.19709275,-3.21131048,-54.17621450,36.64636282,6.11725779
28.06666667,1.00718342,-51.18935441,0.29504496,-8.73365831,-5.24394742,7.92739116,-0.68049143,-0.19746889,-0.04426012,0.46230796,3.50000056,2.35043705,-53.81327493,41.77415642,6.11562619
28.08333333,1.00922949,-51.22422613,0.29299155,-9.37745540,-5.37537498,7.89723293,-0.67125990,-0.14086533,-0.00939225,0.55406290,3.39511305,2.09248643,-53.46608363,40.02268050,6.11397781
28.10000000,1.01093304,-51.25372174,0.29572967,-9.75212118,-5.65402071,7.75196230,-0.37772852,-0.31290190,-0.10083243,17.61195497,-10.32276298,-5.48600439,-53.38146238,36.98461270,6.11232526
28.11666667,1.01244764,-51.28362791,0.30022070,-10.11282906,-5.92033308,7.60460915,-0.36217208,-0.30118254,-0.10311712,0.93365687,0.70217816,-0.13681534,-52.92036602,60.79526814,6.11102251
28.13333333,1.01336554,-51.31355891,0.30190405,-10.48155506,-6.09602796,7.47862284,-0.37231906,-0.20447810,-0.09620634,-0.60858041,5.80140229,0.41487964,-52.31655017,68.65520776,6.10990227
28.15000000,1.01369273,-51.34350535,0.30076110,-10.85620012,-6.18398827,7.37198554,-0.38038312,-0.11107495,-0.09205766,-0.48372956,5.60372167,0.24899669,-51.73457865,66.12863396,6.10934710
28.16666667,1.01348951,-51.37345327,0.29678568,-11.23465844,-6.19136306,7.28424300,-0.38641681,-0.02508104,-0.08817684,-0.36198554,5.15952714,0.23277808,-51.19928219,60.84969801,6.10934638
28.18333333,1.01528117,-51.40642859,0.29945477,-12.12120128,-6.36811729,7.23524664,-0.92277239,-0.19159025,-0.01248005,-32.18133671,-9.99035036,4.54160336,-50.91006890,53.34881739,6.10984159
28.20000000,1.01669153,-51.43910911,0.29912723,-12.99241788,-6.45434330,7.22770844,-0.91145424,-0.08984222,0.01197408,0.67927072,6.10321924,1.46864361,-50.29496497,70.20670941,6.10822988
28.21666667,1.01954459,-51.45918543,0.29019806,-11.79686819,-6.62134705,7.27926386,1.24582861,-0.15929959,0.08992729,129.43693870,-4.16727167,4.67787079,-50.18126284,60.71907040,6.10697175
28.23333333,1.02116668,-51.47996391,0.28573958,-10.59899830,-6.71561415,7.28995570,1.25310594,-0.09467902,0.03008015,0.43732038,3.86523378,-3.58484424,-49.50683632,79.18900422,6.10436750
28.25000000,1.02268995,-51.50214887,0.28238723,-9.62427387,-6.83636246,7.25778731,1.02470325,-0.13035782,-0.01073198,-13.70351287,-2.14975019,-2.44574760,-48.86736530,84.91272292,6.10300661
28.26666667,1.02226507,-51.52462448,0.27654845,-8.69467278,-6.81232309,7.16475276,0.98505242,0.00945447,-0.09951023,-2.37870856,8.38291626,-5.32522683,-47.97789673,98.34178356,6.10175911
28.28333333,1.02000805,-51.54738785,0.26823977,-7.81021638,-6.65409883,7.01297026,0.94483534,0.14132074,-0.17999997,-2.41297371,7.91057268,-4.83085787,-47.14795251,91.95651665,6.10243818
28.30000000,1.01610040,-51.57041923,0.25749213,-6.96945474,-6.37776458,6.80633886,0.90499604,0.25932366,-0.25042251,-2.39081627,7.08251105,-4.22900626,-46.41137647,81.71553059,6.10489802
28.31666667,1.01739343,-51.59776236,0.25512495,-6.72492164,-6.50572102,6.69750187,0.26886134,-0.14654242,-0.09647139,-38.16915307,-24.34666960,9.23195380,-46.25291051,68.37207386,6.10903494
28.33333333,1.01724510,-51.62064787,0.24858919,-5.70907438,-6.47948673,6.60018062,1.07531648,0.01634515,-0.10364192,48.38728520,9.77300727,-0.43020877,-45.36148038,110.09579579,6.10770984
28.35000000,1.01550579,-51.64335829,0.23952433,-4.66642825,-6.34607939,6.44022264,1.11056431,0.12408204,-0.17841221,2.11492446,6.46254465,-4.48827088,-44.49852686,101.44825245,6.10788421
28.36666667,1.01664109,-51.66940190,0.23509843,-4.03837814,-6.43582798,6.32630050,0.67097161,-0.10271140,-0.11108374,-26.37598312,-13.60549844,4.03517581,-43.98043404,94.52598280,6.10966562
28.38333333,1.01778327,-51.69453806,0.23040018,-3.16629453,-6.43940864,6.29689772,0.91669607,-0.00566470,-0.03030062,14.74345811,5.82129802,4.84660466,-43.01635905,121.40253329,6.10850488
28.40000000,1.01753327,-51.71885376,0.22285453,-2.16791379,-6.34970261,6.20719352,1.05596374,0.08949529,-0.09762503,8.35619043,5.70781826,-4.04009337,-42.05521573,118.30848056,6.10735283
28.41666667,1.01527841,-51.74341338,0.21279066,-1.21212802,-6.09847300,6.06656138,1.01686100,0.25865785,-0.15409883,-2.34624115,10.15015205,-3.39097042,-41.04230933,113.09423007,6.10761596
28.43333333,1.01648194,-51.76727752,0.20418340,-0.03010006,-6.02904171,6.06706590,1.23776082,0.07271099,-0.00026284,13.25324900,-11.15132627,9.22615594,-40.54495744,95.56923536,6.10995384
28.45000000,1.01582951,-51.79141474,0.19332975,1.09879603,-5.81147577,6.01732027,1.18754887,0.22831156,-0.04968946,-3.01252175,9.33441492,-2.96726762,-39.53242350,115.05448695,6.10868455
28.46666667,1.01333587,-51.81571240,0.18002087,2.18898260,-5.45014571,5.91746152,1.15189705,0.38121941,-0.09317121,-2.13957803,9.17941584,-2.61205202,-38.63692604,100.05150189,6.10929891
28.48333333,1.00933279,-51.84013240,0.16429887,3.24491345,-4.97494392,5.77376611,1.11943230,0.50418126,-0.12610037,-1.94928109,7.38861429,-1.97979821,-37.92260909,79.85071362,6.11175241
28.50000000,1.01033930,-51.86943512,0.15378977,3.83543471,-4.86958335,5.73478033,0.62189524,0.11263491,-0.03378488,-29.85454858,-23.47740556,5.53463916,-37.83403337,57.70336532,6.11583773
28.51666667,1.00987242,-51.89892124,0.14059232,4.40188013,-4.63580271,5.66734173,0.59903073,0.24923804,-0.05261410,-1.37193622,8.19685686,-1.13014153,-37.02676888,90.68693995,6.11463635
28.53333333,1.00948025,-51.92408979,0.12435914,5.67060600,-4.43783260,5.55694588,1.33774931,0.21663468,-0.09660196,44.32280832,-1.95405634,-2.63977451,-36.58402929,73.70825663,6.11498944
28.55000000,1.00766746,-51.94932579,0.10579073,6.90636473,-4.13373120,5.40442552,1.30601573,0.33399034,-0.12343488,-1.90456946,7.04688396,-1.61373645,-35.91595934,74.61159284,6.11525793
28.56666667,1.00818326,-51.97619911,0.09570116,7.96761807,-3.98122542,5.35299473,1.11515202,0.16531630,-0.03260038,-11.45316800,-10.10874209,5.44632638,-35.62260642,58.68321358,6.11702737
28.58333333,1.00738548,-52.00317143,0.08314823,9.00206988,-3.72582837,5.26672870,1.08934464,0.27782664,-0.04968575,-1.54867327,6.75331854,-1.02642308,-34.98132256,71.90949133,6.11636535
28.60000000,1.00549673,-52.03022858,0.06815470,10.01218979,-3.38903406,5.14836971,1.06548237,0.36828337,-0.06375440,-1.43249137,5.43433227,-0.84523263,-34.47278315,57.00172353,6.11705968
28.61666667,1.00276308,-52.05735399,0.05074490,11.00081916,-2.99418260,5.00117254,1.04386765,0.43462457,-0.07592812,-1.29816098,3.99068128,-0.73118374,-34.10792790,40.87756248,6.11885419
28.63333333,1.00284863,-52.09376958,0.04205903,11.19517760,-2.80179782,4.91929585,0.20786635,0.21418043,-0.04525061,-50.16178625,-13.21413679,1.84031392,-34.07070266,24.29711822,6.12155141
28.65000000,1.00188095,-52.11989749,0.02733582,12.25335805,-2.55847196,4.78117643,1.11488509,0.27885666,-0.08968926,54.42105195,3.88087759,-2.66631429,-33.80979083,37.34685214,6.12127581
28.66666667,1.00035046,-52.14603017,0.01021296,13.29773740,-2.28164908,4.61884625,1.10084663,0.32027320,-0.10153353,-0.84312577,2.49262511,-0.71149831,-33.58321670,25.56584272,6.12210057
28.68333333,1.00021800,-52.17691639,0.00197148,13.85871762,-2.10726304,4.51421182,0.59165217,0.20321920,-0.06355918,-30.55271640,-7.01389784,2.27797659,-33.54155234,14.77186406,6.12352992
28.70000000,0.99970052,-52.20786565,-0.00887980,14.40986965,-1.90498280,4.39766635,0.58143664,0.23520023,-0.06655183,-0.61315252,1.92070364,-0.17958693,-33.36448548,19.91656136,6.12350311
28.71666667,0.99893005,-52.23887396,-0.02232987,14.95202124,-1.68758952,4.27061505,0.57190942,0.25392475,-0.07094550,-0.57191442,1.12566725,-0.26356831,-33.26775375,10.86884729,6.12389366
28.73333333,0.99803070,-52.26610004,-0.03942662,15.80584988,-1.47411949,4.12724799,0.89826759,0.25534363,-0.08541903,19.58117432,0.08750940,-0.86830476,-33.27648725,2.38572072,6.12455003
28.75000000,0.98748907,-52.31039790,-0.02866172,14.70209947,-0.76933503,3.60153404,-1.14504455,0.85687005,-0.33685964,-122.59927503,36.09675549,-15.08636288,-32.64211979,-4.15634348,4.64670254
28.76666667,0.97623279,-52.34247209,-0.01589384,14.08103626,-0.13964314,2.98618491,-0.64525157,0.79887472,-0.46026316,29.99039880,-3.44193460,-7.40045348,-33.39442385,-86.45607745,4.68186910
28.78333333,0.96856185,-52.36946044,-0.00667921,13.77507700,0.25704421,2.49735137,-0.32092102,0.52641212,-0.39686585,19.46158122,-16.33599175,3.80501506,-34.47575104,-109.96494090,4.71135336
28.80000000,0.96278132,-52.39608353,0.00062021,13.47654746,0.58113511,2.13479503,-0.31539459,0.41927444,-0.28902074,0.33200741,-6.42582617,6.47102020,-35.33794726,-105.37756487,4.73579440
28.81666667,0.95800182,-52.42285726,0.01095828,13.05627402,0.86593494,1.85444597,-0.44381480,0.35764831,-0.21728411,-7.70494247,-3.69597084,4.30432632,-36.20622725,-111.70474521,4.75611481
28.83333333,0.95487086,-52.44859955,0.01856275,12.79178298,1.05392378,1.65508981,-0.28047132,0.23856016,-0.15941865,9.80087532,-7.14292507,3.47195436,-37.20835863,-120.25264777,4.77303876
28.85000000,0.95679574,-52.47464714,0.02377944,12.49204976,0.93255437,1.62292445,-0.31446365,-0.11664587,-0.06067827,-2.03945962,-21.31172370,5.92442094,-38.42217247,-119.86285442,6.10556194
28.86666667,0.95892412,-52.50063896,0.02625536,12.19814328,0.73564940,1.55831012,-0.30876281,-0.18696579,-0.11017764,0.34209905,-4.21956724,-2.97006654,-39.15107182,-87.45887357,6.08587999
28.88333333,0.96069780,-52.52907744,0.03460128,11.73481818,0.65402741,1.59863185,-0.48468076,-0.09237138,0.02358206,-10.55495140,5.67504294,8.02542019,-39.59841520,-77.20804209,6.06956962
28.90000000,0.96270622,-52.55911966,0.04411940,11.14830798,0.54000001,1.64996225,-0.61363171,-0.12769914,0.02899513,-7.73702284,-2.12024648,0.32475674,-40.25046934,-83.86601082,6.05592023
28.91666667,0.96571694,-52.58878932,0.05093762,10.65775566,0.36161795,1.74444565,-0.51292617,-0.20214403,0.06182100,6.04241428,-4.46799265,1.96949978,-40.90442219,-78.61043920,6.04452601
28.93333333,0.96988842,-52.61825356,0.05498701,10.18225470,0.08297554,1.86047782,-0.49747085,-0.30895850,0.06672961,0.92747016,-6.41043078,0.29452213,-41.50915467,-67.31946645,6.03501305
28.95000000,0.98285334,-52.65101222,0.06594315,9.55181713,-0.57897897,2.41696719,-0.66270257,-0.78280378,0.45534746,-9.91358141,-28.43306274,23.31703959,-42.26845754,-49.62568379,6.18655010
28.96666667,0.99387866,-52.68343728,0.07413164,8.94822675,-1.14238193,2.89945169,-0.63965911,-0.66352939,0.40379719,1.38565036,7.14416015,-3.09214061,-42.04447938,15.54282209,6.16948481
28.98333333,1.00420688,-52.71550141,0.07953255,8.37063797,-1.65292649,3.36845901,-0.61682181,-0.60247142,0.40490800,1.37246059,3.65411613,0.06769138,-41.79560706,25.62285795,6.15364577
29.00000000,1.01370662,-52.74723069,0.08211128,7.81643345,-2.09439723,3.82483078,-0.59598139,-0.52495114,0.40781341,1.25233943,4.64334225,0.17552067,-41.42932349,39.31113380,6.13946151
29.01666667,1.02389677,-52.77373511,0.07989803,7.86080525,-2.66678151,4.20069966,0.03011602,-0.64743219,0.30784843,37.56743128,-7.35523181,-5.99657913,-41.24442097,49.12455975,6.12683330
29.03333333,1.03283033,-52.80012401,0.07505790,8.02196647,-3.14009233,4.54026227,0.15075453,-0.53996058,0.28324922,7.23837444,6.44787921,-1.47624621,-40.54707639,81.43424099,6.11427130
29.05000000,1.03543047,-52.83548660,0.08302271,7.15138075,-3.21511417,4.68922438,-0.92032146,-0.09843930,0.14401863,-64.26472017,26.49070290,-8.35401685,-39.36144204,91.37102916,6.10355408
29.06666667,1.03776697,-52.86792661,0.08886235,6.71041042,-3.41726022,4.67891688,-0.46115818,-0.20884009,-0.03624197,27.54997272,-6.62489430,-10.81400749,-39.11570151,55.66684720,6.09976675
29.08333333,1.03951615,-52.90000159,0.09200404,6.43984376,-3.56863122,4.64408356,-0.28111416,-0.15330374,-0.05432113,10.80281531,3.33102036,-1.08476823,-38.54701904,71.47362902,6.09638528
29.10000000,1.04111392,-52.93360236,0.09498633,6.00108268,-3.67113579,4.63245953,-0.45870086,-0.10539447,-0.02370793,-10.65513962,2.87422128,1.83676422,-37.94602708,72.20622677,6.09379331
29.11666667,1.04196178,-52.97012267,0.10061217,5.21762899,-3.69046682,4.62493080,-0.81992464,-0.01937758,-0.00980890,-21.67338091,5.16056453,0.83395839,-37.29785340,71.58586064,6.09148912
29.13333333,1.04323261,-53.00325987,0.10171642,4.69777368,-3.80260260,4.55129358,-0.53935219,-0.11033948,-0.08680853,16.83429095,-5.45692727,-4.61973079,-36.94268970,63.86930880,6.09013998
29.15000000,1.04351725,-53.03635365,0.10000469,4.17613567,-3.80725828,4.47854925,-0.54120285,0.00101948,-0.07615941,-0.11095885,6.68096281,0.63880759,-36.27578430,74.85265057,6.08839339
29.16666667,1.04419404,-53.06964152,0.09591377,3.63530040,-3.79834054,4.44411260,-0.56396963,0.01176794,-0.03526303,-1.36601566,0.64528214,2.45363154,-35.77774232,65.12338625,6.08776416
29.18333333,1.04436527,-53.10045397,0.09700541,3.15385887,-3.82778620,4.32669616,-0.49598730,-0.02351691,-0.12429694,4.07891466,-2.11660974,-5.34207272,-35.35251724,63.51012149,6.08678865
29.20000000,1.04419797,-53.13437491,0.10133777,2.29699914,-3.80040694,4.22508098,-0.89022275,0.03368799,-0.10469302,-23.65409527,3.43244860,1.17597460,-34.76621930,67.07750982,6.08636593
29.21666667,1.04335959,-53.16810938,0.10291099,1.44509075,-3.68862713,4.13367004,-0.88586432,0.12011296,-0.09164900,0.26143732,5.18777331,0.78196865,-34.23537873,60.03839940,6.08631872
29.23333333,1.04287222,-53.19813227,0.09942475,1.11721166,-3.64069171,3.99447768,-0.33403735,0.05343770,-0.14430533,33.10954146,-3.99651938,-3.16022792,-33.99248743,47.46561491,6.08702395
29.25000000,1.04249101,-53.23245089,0.10092741,0.30353436,-3.57451786,3.87729631,-0.84435908,0.07081070,-0.12160132,-30.61927335,1.04268019,1.36205371,-33.55556783,51.47908602,6.08733597
29.26666667,1.04271856,-53.26293157,0.09957460,-0.02763294,-3.54067530,3.77636132,-0.34023867,0.03569378,-0.10540970,30.24719375,-2.10432825,0.97048857,-33.27982721,46.73942143,6.08756833
29.28333333,1.04232990,-53.29340328,0.09544505,-0.36004827,-3.43872182,3.67653571,-0.34174126,0.10641193,-0.10470406,-0.09014165,4.24331955,0.04219107,-32.85037852,48.46936884,6.08716725
29.30000000,1.04145958,-53.32385746,0.08855239,-0.69274369,-3.28207011,3.57893446,-0.34240648,0.16310116,-0.10353503,-0.03988921,3.40179872,0.06996020,-32.50484536,39.03649004,6.08742530
29.31666667,1.04074614,-53.35888161,0.08721565,-1.54208682,-3.11769633,3.49923270,-0.88477041,0.17047549,-0.08667513,-32.54179094,0.44306745,1.01138275,-32.24865927,28.76126999,6.08818910
29.33333333,1.04056817,-53.38916746,0.07983834,-1.62110200,-3.01836167,3.39241578,-0.07675761,0.10090043,-0.11452664,48.48076920,-4.16972669,-1.67248996,-32.20937928,21.24293223,6.08881743
29.35000000,1.03984090,-53.42024028,0.07658286,-1.90205161,-2.88791276,3.26529338,-0.28735116,0.13245448,-0.13708213,-12.63560478,1.89327112,-1.35333738,-31.98599637,24.05337258,6.08885994
